FID,DPTO_CCDGO,MPIO_CCDGO,CPOB_CNMBR,CPOB_NANO,CPOB_CSMBL,latitude,longitude,DPNP,DPNP_Dbl,Desplazado,Refugiados,IDPs,TotalImpct
1003,15,804,TIBANÁ,2011,5,5.316184465250000,-73.396744502700002,15804,15804.000000000000000,56.000000000000000,16.000000000000000,0.000000000000000,72.000000000000000
1004,15,820,TÓPAGA,2011,5,5.769343910730000,-72.831577651600000,15820,15820.000000000000000,19.000000000000000,26.000000000000000,0.000000000000000,45.000000000000000
1005,15,861,VENTAQUEMADA,2011,5,5.369251882440000,-73.520632406499999,15861,15861.000000000000000,28.000000000000000,51.000000000000000,0.000000000000000,79.000000000000000
1006,15,879,VIRACACHÁ,2011,5,5.436707562520000,-73.296664700400001,15879,15879.000000000000000,6.000000000000000,21.000000000000000,0.000000000000000,27.000000000000000
1007,15,162,CERINZA,2011,5,5.955976752000000,-72.947720503699998,15162,15162.000000000000000,28.000000000000000,11.000000000000000,0.000000000000000,39.000000000000000
1008,15,500,OICATÁ,2011,5,5.594409175900000,-73.307753680199994,15500,15500.000000000000000,5.000000000000000,11.000000000000000,0.000000000000000,16.000000000000000
1009,15,516,PAIPA,2011,5,5.780489100710000,-73.116743782300006,15516,15516.000000000000000,51.000000000000000,702.000000000000000,0.000000000000000,753.000000000000000
1010,15,172,CHINAVITA,2011,5,5.167416628760000,-73.368628937899999,15172,15172.000000000000000,125.000000000000000,130.000000000000000,0.000000000000000,255.000000000000000
1011,15,638,SÁCHICA,2011,5,5.583030120550000,-73.542525861300007,15638,15638.000000000000000,7.000000000000000,26.000000000000000,0.000000000000000,33.000000000000000
1012,15,676,SAN MIGUEL DE SEMA,2011,5,5.517729429330000,-73.721992484699996,15676,15676.000000000000000,6.000000000000000,41.000000000000000,0.000000000000000,47.000000000000000
1013,15,696,SANTA SOFÍA,2011,5,5.714576959130000,-73.602180544500001,15696,15696.000000000000000,21.000000000000000,30.000000000000000,0.000000000000000,51.000000000000000
1014,15,401,LA VICTORIA,2011,5,5.523149172070000,-74.234597403999999,15401,15401.000000000000000,55.000000000000000,14.000000000000000,0.000000000000000,69.000000000000000
1015,15,051,ARCABUCO,2011,5,5.754512761430000,-73.436982471400000,15051,15051.000000000000000,4.000000000000000,110.000000000000000,0.000000000000000,114.000000000000000
1016,15,092,BETÉITIVA,2011,5,5.910482281820000,-72.809000669000000,15092,15092.000000000000000,19.000000000000000,15.000000000000000,0.000000000000000,34.000000000000000
1017,15,106,BRICEÑO,2011,5,5.690164311920000,-73.923303998799994,15106,15106.000000000000000,88.000000000000000,15.000000000000000,0.000000000000000,103.000000000000000
1018,15,187,CHIVATÁ,2011,5,5.558707125330000,-73.282417320799993,15187,15187.000000000000000,7.000000000000000,8.000000000000000,0.000000000000000,15.000000000000000
1019,15,212,COPER,2011,5,5.475392379760000,-74.045035290599998,15212,15212.000000000000000,87.000000000000000,52.000000000000000,0.000000000000000,139.000000000000000
1020,15,226,CUÍTIVA,2011,5,5.580264111250000,-72.966128650200005,15226,15226.000000000000000,17.000000000000000,83.000000000000000,0.000000000000000,100.000000000000000
1021,15,185,CHITARAQUE,2011,5,6.027475489110000,-73.446929363300001,15185,15185.000000000000000,131.000000000000000,177.000000000000000,0.000000000000000,308.000000000000000
1022,15,189,CIÉNEGA,2011,5,5.409521133580000,-73.296089676199998,15189,15189.000000000000000,6.000000000000000,23.000000000000000,0.000000000000000,29.000000000000000
1023,15,204,CÓMBITA,2011,5,5.634334215980000,-73.323842334399998,15204,15204.000000000000000,20.000000000000000,41.000000000000000,0.000000000000000,61.000000000000000
1024,15,403,LA UVITA,2011,5,6.316794840440000,-72.559437864900005,15403,15403.000000000000000,89.000000000000000,7.000000000000000,0.000000000000000,96.000000000000000
1025,15,407,VILLA DE LEYVA,2011,5,5.636237959500000,-73.526445507500000,15407,15407.000000000000000,1.000000000000000,258.000000000000000,0.000000000000000,259.000000000000000
1026,15,276,FLORESTA,2011,5,5.859783196710000,-72.918406045799998,15276,15276.000000000000000,8.000000000000000,23.000000000000000,0.000000000000000,31.000000000000000
1027,15,317,GUACAMAYAS,2011,5,6.459711973970000,-72.500600212799995,15317,15317.000000000000000,67.000000000000000,11.000000000000000,0.000000000000000,78.000000000000000
1028,15,362,IZA,2011,5,5.612358449450000,-72.979648402999999,15362,15362.000000000000000,24.000000000000000,17.000000000000000,0.000000000000000,41.000000000000000
1029,15,218,COVARACHÍA,2011,5,6.500272001940000,-72.738994918600000,15218,15218.000000000000000,216.000000000000000,8.000000000000000,0.000000000000000,224.000000000000000
1030,15,224,CUCAITA,2011,5,5.543038077700000,-73.454539401900007,15224,15224.000000000000000,16.000000000000000,11.000000000000000,0.000000000000000,27.000000000000000
1031,15,442,MARIPÍ,2011,5,5.549292771980000,-74.004648806999995,15442,15442.000000000000000,440.000000000000000,73.000000000000000,0.000000000000000,513.000000000000000
1032,15,466,MONGUÍ,2011,5,5.723361643760000,-72.848879884900001,15466,15466.000000000000000,13.000000000000000,32.000000000000000,0.000000000000000,45.000000000000000
1033,15,272,FIRAVITOBA,2011,5,5.669120834850000,-72.993720395799997,15272,15272.000000000000000,9.000000000000000,49.000000000000000,0.000000000000000,58.000000000000000
1034,15,293,GACHANTIVÁ,2011,5,5.751968047450000,-73.549315335900005,15293,15293.000000000000000,10.000000000000000,40.000000000000000,0.000000000000000,50.000000000000000
1035,15,367,JENESANO,2011,5,5.384879362130000,-73.363958456600002,15367,15367.000000000000000,31.000000000000000,57.000000000000000,0.000000000000000,88.000000000000000
1036,15,494,NUEVO COLÓN,2011,5,5.355066956120000,-73.457066538399999,15494,15494.000000000000000,28.000000000000000,29.000000000000000,0.000000000000000,57.000000000000000
1037,15,511,PACHAVITA,2011,5,5.140042028200000,-73.397322882699996,15511,15511.000000000000000,14.000000000000000,30.000000000000000,0.000000000000000,44.000000000000000
1038,25,286,FUNZA,2012,5,4.713045635380000,-74.208044224500000,25286,25286.000000000000000,97.000000000000000,2696.000000000000000,0.000000000000000,2793.000000000000000
1039,25,307,GIRARDOT,2008,5,4.303705488570000,-74.810462942000001,25307,25307.000000000000000,613.000000000000000,3303.000000000000000,0.000000000000000,3916.000000000000000
1040,25,612,RICAURTE,2006,5,4.281993346280000,-74.772754732500005,25612,25612.000000000000000,49.000000000000000,303.000000000000000,0.000000000000000,352.000000000000000
1041,25,899,ZIPAQUIRÁ,2012,5,5.023482941580000,-73.992403066700007,25899,25899.000000000000000,118.000000000000000,1742.000000000000000,0.000000000000000,1860.000000000000000
1042,25,799,TENJO,2011,5,4.871715772590000,-74.143451816999999,25799,25799.000000000000000,31.000000000000000,573.000000000000000,0.000000000000000,604.000000000000000
1043,25,807,TIBIRITA,2011,5,5.052445922050000,-73.504653802999997,25807,25807.000000000000000,52.000000000000000,79.000000000000000,0.000000000000000,131.000000000000000
1044,25,797,TENA,2011,5,4.655348025380000,-74.389323324200006,25797,25797.000000000000000,146.000000000000000,300.000000000000000,0.000000000000000,446.000000000000000
1045,25,817,TOCANCIPÁ,2011,5,4.964417269130000,-73.911692969399994,25817,25817.000000000000000,26.000000000000000,888.000000000000000,0.000000000000000,914.000000000000000
1046,25,745,SIMIJACA,2011,5,5.504778752130000,-73.850102121999996,25745,25745.000000000000000,54.000000000000000,99.000000000000000,0.000000000000000,153.000000000000000
1047,25,841,UBAQUE,2011,5,4.483788969370000,-73.934173728100006,25841,25841.000000000000000,228.000000000000000,155.000000000000000,0.000000000000000,383.000000000000000
1048,25,785,TABIO,2011,5,4.917722827940000,-74.096973375900006,25785,25785.000000000000000,31.000000000000000,346.000000000000000,0.000000000000000,377.000000000000000
1049,25,769,SUBACHOQUE,2011,5,4.929068941120000,-74.172528316099999,25769,25769.000000000000000,51.000000000000000,195.000000000000000,0.000000000000000,246.000000000000000
1050,25,898,ZIPACÓN,2011,5,4.759850768060000,-74.379833543499998,25898,25898.000000000000000,5.000000000000000,116.000000000000000,0.000000000000000,121.000000000000000
1051,25,772,SUESCA,2011,5,5.103436926020000,-73.798361051200004,25772,25772.000000000000000,8.000000000000000,210.000000000000000,0.000000000000000,218.000000000000000
1052,25,779,SUSA,2011,5,5.454985672190000,-73.813964559400006,25779,25779.000000000000000,14.000000000000000,2.000000000000000,0.000000000000000,16.000000000000000
1053,25,793,TAUSA,2011,5,5.195683508440000,-73.887591806000003,25793,25793.000000000000000,22.000000000000000,20.000000000000000,0.000000000000000,42.000000000000000
1054,25,154,CARMEN DE CARUPA,2011,5,5.349236324750000,-73.901270244800003,25154,25154.000000000000000,38.000000000000000,66.000000000000000,0.000000000000000,104.000000000000000
1055,25,224,CUCUNUBÁ,2011,5,5.249962764460000,-73.766209244600006,25224,25224.000000000000000,12.000000000000000,110.000000000000000,0.000000000000000,122.000000000000000
1056,25,288,FÚQUENE,2011,5,5.404003910280000,-73.795809798899995,25288,25288.000000000000000,13.000000000000000,23.000000000000000,0.000000000000000,36.000000000000000
1057,25,183,CHOCONTÁ,2011,5,5.145356644200000,-73.683372977100007,25183,25183.000000000000000,98.000000000000000,392.000000000000000,0.000000000000000,490.000000000000000
1058,25,200,COGUA,2011,5,5.061808832020000,-73.978258248700001,25200,25200.000000000000000,17.000000000000000,282.000000000000000,0.000000000000000,299.000000000000000
1059,25,214,COTA,2011,5,4.809080384540000,-74.102424056800004,25214,25214.000000000000000,20.000000000000000,462.000000000000000,0.000000000000000,482.000000000000000
1060,25,281,FOSCA,2011,5,4.338736011890000,-73.939295478299996,25281,25281.000000000000000,173.000000000000000,12.000000000000000,0.000000000000000,185.000000000000000
1061,25,326,GUATAVITA,2011,5,4.933964864620000,-73.833337451500000,25326,25326.000000000000000,26.000000000000000,10.000000000000000,0.000000000000000,36.000000000000000
1062,25,436,MANTA,2011,5,5.009198630120000,-73.540469998700004,25436,25436.000000000000000,139.000000000000000,46.000000000000000,0.000000000000000,185.000000000000000
1063,25,402,LA VEGA,2011,5,4.991876056800000,-74.336763254999994,25402,25402.000000000000000,197.000000000000000,563.000000000000000,0.000000000000000,760.000000000000000
1064,25,407,LENGUAZAQUE,2011,5,5.306026495700000,-73.711445227200002,25407,25407.000000000000000,11.000000000000000,30.000000000000000,0.000000000000000,41.000000000000000
1065,25,658,SAN FRANCISCO,2011,5,4.972483261490000,-74.289697634500001,25658,25658.000000000000000,125.000000000000000,885.000000000000000,0.000000000000000,1010.000000000000000
1066,25,758,SOPÓ,2011,5,4.906942436960000,-73.938885287500000,25758,25758.000000000000000,54.000000000000000,326.000000000000000,0.000000000000000,380.000000000000000
1067,25,483,NARIÑO,2011,5,4.399203382510000,-74.826746642299995,25483,25483.000000000000000,61.000000000000000,22.000000000000000,0.000000000000000,83.000000000000000
1068,25,486,NEMOCÓN,2011,5,5.067591810100000,-73.878890687500004,25486,25486.000000000000000,14.000000000000000,254.000000000000000,0.000000000000000,268.000000000000000
1069,25,491,NOCAIMA,2011,5,5.069415606110000,-74.377473609999996,25491,25491.000000000000000,156.000000000000000,293.000000000000000,0.000000000000000,449.000000000000000
1070,25,736,SESQUILÉ,2011,5,5.045195339240000,-73.796735184599996,25736,25736.000000000000000,63.000000000000000,120.000000000000000,0.000000000000000,183.000000000000000
1071,25,001,AGUA DE DIOS,2011,5,4.375853133340000,-74.669545605500005,25001,25001.000000000000000,294.000000000000000,291.000000000000000,0.000000000000000,585.000000000000000
1072,41,013,AGRADO,2011,5,2.258829787930000,-75.771703041500004,41013,41013.000000000000000,309.000000000000000,356.000000000000000,0.000000000000000,665.000000000000000
1073,41,244,ELÍAS,2011,5,2.013396202640000,-75.938106422100006,41244,41244.000000000000000,113.000000000000000,238.000000000000000,0.000000000000000,351.000000000000000
1074,41,530,PALESTINA,2011,5,1.723503041210000,-76.133017181900001,41530,41530.000000000000000,975.000000000000000,1499.000000000000000,0.000000000000000,2474.000000000000000
1075,52,240,CHACHAGÜÍ,2011,5,1.357333019920000,-77.281008775000004,52240,52240.000000000000000,431.000000000000000,1406.000000000000000,0.000000000000000,1837.000000000000000
1076,52,720,SAPUYES,2011,5,1.037711842580000,-77.620978151700001,52720,52720.000000000000000,69.000000000000000,40.000000000000000,0.000000000000000,109.000000000000000
1077,52,585,PUPIALES,2011,5,0.870991054109000,-77.639603618699994,52585,52585.000000000000000,125.000000000000000,505.000000000000000,0.000000000000000,630.000000000000000
1078,54,313,GRAMALOTE,2011,5,7.887563487800000,-72.797304832999998,54313,54313.000000000000000,429.000000000000000,171.000000000000000,0.000000000000000,600.000000000000000
1079,54,125,CÁCOTA,2011,5,7.268558701180000,-72.642177056600005,54125,54125.000000000000000,68.000000000000000,73.000000000000000,0.000000000000000,141.000000000000000
1080,54,480,MUTISCUA,2011,5,7.300240082270000,-72.747080146499997,54480,54480.000000000000000,46.000000000000000,31.000000000000000,0.000000000000000,77.000000000000000
1081,54,673,SAN CAYETANO,2011,5,7.877279388090000,-72.625040290100003,54673,54673.000000000000000,134.000000000000000,314.000000000000000,0.000000000000000,448.000000000000000
1082,54,743,SILOS,2011,5,7.204225783670000,-72.756987574199997,54743,54743.000000000000000,189.000000000000000,21.000000000000000,0.000000000000000,210.000000000000000
1083,68,079,BARICHARA,2012,5,6.635349262720000,-73.222681975499995,68079,68079.000000000000000,76.000000000000000,119.000000000000000,0.000000000000000,195.000000000000000
1084,68,686,SAN MIGUEL,2011,5,6.576217486930000,-72.645336930400006,68686,68686.000000000000000,153.000000000000000,11.000000000000000,0.000000000000000,164.000000000000000
1085,68,867,VETAS,2011,5,7.309381360530000,-72.870741320899995,68867,68867.000000000000000,83.000000000000000,21.000000000000000,0.000000000000000,104.000000000000000
1086,68,121,CABRERA,2011,5,6.591726370650000,-73.246543302700005,68121,68121.000000000000000,25.000000000000000,29.000000000000000,0.000000000000000,54.000000000000000
1087,68,320,GUADALUPE,2011,5,6.245574633390000,-73.419332705299993,68320,68320.000000000000000,101.000000000000000,95.000000000000000,0.000000000000000,196.000000000000000
1088,68,322,GUAPOTÁ,2011,5,6.308387490440000,-73.320906707500001,68322,68322.000000000000000,49.000000000000000,16.000000000000000,0.000000000000000,65.000000000000000
